SUBPARTITION_NAME	HIGH_VALUE
ALBSAFEWAY20260630	TIMESTAMP' 2026-07-01 00:00:00'
AMBULATORYCARE20260630	TIMESTAMP' 2026-07-01 00:00:00'
AMSLERPHARMACY20260630	TIMESTAMP' 2026-07-01 00:00:00'
ANDOVERAPOTHECARY20260630	TIMESTAMP' 2026-07-01 00:00:00'
APOTHERCARY20260630	TIMESTAMP' 2026-07-01 00:00:00'
ARCHQACHAIN600020260630	TIMESTAMP' 2026-07-01 00:00:00'
ARUNDELPHARMACY20260630	TIMESTAMP' 2026-07-01 00:00:00'
AVELLA20260630	TIMESTAMP' 2026-07-01 00:00:00'
BEST20260630	TIMESTAMP' 2026-07-01 00:00:00'
BOICEVILLEPHARMACY20260630	TIMESTAMP' 2026-07-01 00:00:00'
BURKLOW20260630	TIMESTAMP' 2026-07-01 00:00:00'
CACTUSDRUG20260630	TIMESTAMP' 2026-07-01 00:00:00'
CANOHEALTH20260630	TIMESTAMP' 2026-07-01 00:00:00'
CAREMEDPHARMACY20260630	TIMESTAMP' 2026-07-01 00:00:00'
CARERXOFFSHORE20260630	TIMESTAMP' 2026-07-01 00:00:00'
CENTRALVALLEYMEDICAL20260630	TIMESTAMP' 2026-07-01 00:00:00'
CIRCLE_RXINC20260630	TIMESTAMP' 2026-07-01 00:00:00'
COLUMBIAVALLEY20260630	TIMESTAMP' 2026-07-01 00:00:00'
COSTCO20260630	TIMESTAMP' 2026-07-01 00:00:00'
COSTCOWESTFARGOPHARM20260630	TIMESTAMP' 2026-07-01 00:00:00'
COVANCEPHARMACY20260630	TIMESTAMP' 2026-07-01 00:00:00'
CROSSCHAIN120260630	TIMESTAMP' 2026-07-01 00:00:00'
CROSSCHAIN220260630	TIMESTAMP' 2026-07-01 00:00:00'
CROSSCHAIN320260630	TIMESTAMP' 2026-07-01 00:00:00'
CROSSCHAIN420260630	TIMESTAMP' 2026-07-01 00:00:00'
CROSSCHAINPDXSH0520260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN700220260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN700720260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN701020260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800020260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800120260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800220260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800320260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800420260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800520260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800620260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800720260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800820260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN800920260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801020260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801120260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801220260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801320260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801420260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801520260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801620260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801720260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN801820260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN802420260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN802520260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN802620260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN802720260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN802920260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN803220260630	TIMESTAMP' 2026-07-01 00:00:00'
SYS_SU20260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN810220260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN810320260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN810420260630	TIMESTAMP' 2026-07-01 00:00:00'
CSQATESTCHAIN810520260630	TIMESTAMP' 2026-07-01 00:00:00'
CUMBERLAND2PHARMACY20260630	TIMESTAMP' 2026-07-01 00:00:00'
CUMBERLANDPHARMACY20260630	TIMESTAMP' 2026-07-01 00:00:00'
REDCROSSPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
REDHOOKDRUGSTORE20260701	TIMESTAMP' 2026-07-02 00:00:00'
ROGERSVILLEPHARMACYLLC20260701	TIMESTAMP' 2026-07-02 00:00:00'
RXCOM20260701	TIMESTAMP' 2026-07-02 00:00:00'
SAFEWAY20260701	TIMESTAMP' 2026-07-02 00:00:00'
SAFEWAYHAGGEN20260701	TIMESTAMP' 2026-07-02 00:00:00'
SAMSCLUB20260701	TIMESTAMP' 2026-07-02 00:00:00'
SARALANDPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
SAUGERTIESPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
SAVEONDRUGS20260701	TIMESTAMP' 2026-07-02 00:00:00'
SAVMRT20260701	TIMESTAMP' 2026-07-02 00:00:00'
SELAUTOCHAIN555520260701	TIMESTAMP' 2026-07-02 00:00:00'
SETONMEDICALMANAGEMENT20260701	TIMESTAMP' 2026-07-02 00:00:00'
SHOPKO20260701	TIMESTAMP' 2026-07-02 00:00:00'
SMITHSTREETPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
SPRVAL20260701	TIMESTAMP' 2026-07-02 00:00:00'
STLUKE20260701	TIMESTAMP' 2026-07-02 00:00:00'
SULLIVANSPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
SUPERVALUINC20260701	TIMESTAMP' 2026-07-02 00:00:00'
TCUHEALTHCENTER20260701	TIMESTAMP' 2026-07-02 00:00:00'
THEPRESCRIPTIONSHOP20260701	TIMESTAMP' 2026-07-02 00:00:00'
TRANSI20260701	TIMESTAMP' 2026-07-02 00:00:00'
TRIUNITYPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
UNIONPACIFICRR20260701	TIMESTAMP' 2026-07-02 00:00:00'
UNITEDS20260701	TIMESTAMP' 2026-07-02 00:00:00'
VELOCE20260701	TIMESTAMP' 2026-07-02 00:00:00'
WALGREENSCO20260701	TIMESTAMP' 2026-07-02 00:00:00'
WEBSCR20260701	TIMESTAMP' 2026-07-02 00:00:00'
WEIS20260701	TIMESTAMP' 2026-07-02 00:00:00'
WENTWORTHDOUGLASS20260701	TIMESTAMP' 2026-07-02 00:00:00'
WESTBURY_PHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
WESTERNPHARMACYGROUP20260701	TIMESTAMP' 2026-07-02 00:00:00'
WESTMAIN20260701	TIMESTAMP' 2026-07-02 00:00:00'
WINNDIXIE20260701	TIMESTAMP' 2026-07-02 00:00:00'
YORKPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
DAHLS20260701	TIMESTAMP' 2026-07-02 00:00:00'
DANTESCHAIN803020260701	TIMESTAMP' 2026-07-02 00:00:00'
DARBYS20260701	TIMESTAMP' 2026-07-02 00:00:00'
DERMSERVLLC20260701	TIMESTAMP' 2026-07-02 00:00:00'
DOUGHERTYSPHARMACYINC20260701	TIMESTAMP' 2026-07-02 00:00:00'
DUMMY20260701	TIMESTAMP' 2026-07-02 00:00:00'
EAGLESCRIPTSAPOTHECARY20260701	TIMESTAMP' 2026-07-02 00:00:00'
ECOM20260701	TIMESTAMP' 2026-07-02 00:00:00'
EHRCC20260701	TIMESTAMP' 2026-07-02 00:00:00'
EISNERMEDICAL20260701	TIMESTAMP' 2026-07-02 00:00:00'
ENTERPRISEBICHAIN20260701	TIMESTAMP' 2026-07-02 00:00:00'
EPSDEV707720260701	TIMESTAMP' 2026-07-02 00:00:00'
EXPRESSRX20260701	TIMESTAMP' 2026-07-02 00:00:00'
FLEXCAREPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
FREDS20260701	TIMESTAMP' 2026-07-02 00:00:00'
FRESENIUSMEDICALCARE20260701	TIMESTAMP' 2026-07-02 00:00:00'
FRUTH20260701	TIMESTAMP' 2026-07-02 00:00:00'
GEAGLE20260701	TIMESTAMP' 2026-07-02 00:00:00'
GELSONSMARKETS20260701	TIMESTAMP' 2026-07-02 00:00:00'
GENRXCORPORATION20260701	TIMESTAMP' 2026-07-02 00:00:00'
GIANTEAGLETRNRXTESTING20260701	TIMESTAMP' 2026-07-02 00:00:00'
GILLETTE20260701	TIMESTAMP' 2026-07-02 00:00:00'
GRUBBSPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
GUNDER20260701	TIMESTAMP' 2026-07-02 00:00:00'
GUNDERSENDEGENBERGLUND20260701	TIMESTAMP' 2026-07-02 00:00:00'
HAGGEN20260701	TIMESTAMP' 2026-07-02 00:00:00'
HANNAF20260701	TIMESTAMP' 2026-07-02 00:00:00'
HEALTHSCRIPTS20260701	TIMESTAMP' 2026-07-02 00:00:00'
HOMETOWNSUPERMARKETS20260701	TIMESTAMP' 2026-07-02 00:00:00'
INDIANA_UNIVERSITY_HEA20260701	TIMESTAMP' 2026-07-02 00:00:00'
JACKSONPACEPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
JERRYSCHAIN803320260701	TIMESTAMP' 2026-07-02 00:00:00'
KELLERAPOTHECARY20260701	TIMESTAMP' 2026-07-02 00:00:00'
KENMOREPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
KINSLEYDRUG20260701	TIMESTAMP' 2026-07-02 00:00:00'
KMART20260701	TIMESTAMP' 2026-07-02 00:00:00'
LAURELHEIGHTSPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
LILYSCHAIN803420260701	TIMESTAMP' 2026-07-02 00:00:00'
LINDENWOODDRUG20260701	TIMESTAMP' 2026-07-02 00:00:00'
LITTLECREEKDRUGSMITH20260701	TIMESTAMP' 2026-07-02 00:00:00'
LITTLECREEKDRUGSOUTH20260701	TIMESTAMP' 2026-07-02 00:00:00'
LONEST20260701	TIMESTAMP' 2026-07-02 00:00:00'
LOWELL20260701	TIMESTAMP' 2026-07-02 00:00:00'
LUNDSBY20260701	TIMESTAMP' 2026-07-02 00:00:00'
MEDI20260701	TIMESTAMP' 2026-07-02 00:00:00'
MEDICINECHESTPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
MEDSHP20260701	TIMESTAMP' 2026-07-02 00:00:00'
MEIJER20260701	TIMESTAMP' 2026-07-02 00:00:00'
MOBIMEDSINC20260701	TIMESTAMP' 2026-07-02 00:00:00'
NAMBEDRUGSLOSALAMOS20260701	TIMESTAMP' 2026-07-02 00:00:00'
NEIGHBORHOODHEALTHCARE20260701	TIMESTAMP' 2026-07-02 00:00:00'
NEKOSDEDRICKSPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
OTHER20260701	TIMESTAMP' 2026-07-02 00:00:00'
OUTRIGGERS20260701	TIMESTAMP' 2026-07-02 00:00:00'
PCHS20260701	TIMESTAMP' 2026-07-02 00:00:00'
PDXQA400020260701	TIMESTAMP' 2026-07-02 00:00:00'
PDXQA500020260701	TIMESTAMP' 2026-07-02 00:00:00'
PERFORMANCECHAIN200020260701	TIMESTAMP' 2026-07-02 00:00:00'
PHARMACA20260701	TIMESTAMP' 2026-07-02 00:00:00'
PHARMACARE20260701	TIMESTAMP' 2026-07-02 00:00:00'
PHARMACYARTS20260701	TIMESTAMP' 2026-07-02 00:00:00'
PHILSPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
PRIMARYHEALTHCARE20260701	TIMESTAMP' 2026-07-02 00:00:00'
PRIMEMARTPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
ACMEHQ20260701	TIMESTAMP' 2026-07-02 00:00:00'
AKINSDRUGSTORE20260701	TIMESTAMP' 2026-07-02 00:00:00'
ALBERT20260701	TIMESTAMP' 2026-07-02 00:00:00'
ALBSAFEWAY20260701	TIMESTAMP' 2026-07-02 00:00:00'
AMBULATORYCARE20260701	TIMESTAMP' 2026-07-02 00:00:00'
AMSLERPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
ANDOVERAPOTHECARY20260701	TIMESTAMP' 2026-07-02 00:00:00'
APOTHERCARY20260701	TIMESTAMP' 2026-07-02 00:00:00'
ARCHQACHAIN600020260701	TIMESTAMP' 2026-07-02 00:00:00'
ARUNDELPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
AVELLA20260701	TIMESTAMP' 2026-07-02 00:00:00'
BEST20260701	TIMESTAMP' 2026-07-02 00:00:00'
BOICEVILLEPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
BURKLOW20260701	TIMESTAMP' 2026-07-02 00:00:00'
CACTUSDRUG20260701	TIMESTAMP' 2026-07-02 00:00:00'
CANOHEALTH20260701	TIMESTAMP' 2026-07-02 00:00:00'
CAREMEDPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
CARERXOFFSHORE20260701	TIMESTAMP' 2026-07-02 00:00:00'
CENTRALVALLEYMEDICAL20260701	TIMESTAMP' 2026-07-02 00:00:00'
CIRCLE_RXINC20260701	TIMESTAMP' 2026-07-02 00:00:00'
COLUMBIAVALLEY20260701	TIMESTAMP' 2026-07-02 00:00:00'
COSTCO20260701	TIMESTAMP' 2026-07-02 00:00:00'
COSTCOWESTFARGOPHARM20260701	TIMESTAMP' 2026-07-02 00:00:00'
COVANCEPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
CROSSCHAIN120260701	TIMESTAMP' 2026-07-02 00:00:00'
CROSSCHAIN220260701	TIMESTAMP' 2026-07-02 00:00:00'
CROSSCHAIN320260701	TIMESTAMP' 2026-07-02 00:00:00'
CROSSCHAIN420260701	TIMESTAMP' 2026-07-02 00:00:00'
CROSSCHAINPDXSH0520260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN700220260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN700720260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN701020260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800020260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800120260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800220260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800320260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800420260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800520260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800620260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800720260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800820260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN800920260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801020260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801120260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801220260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801320260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801420260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801520260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801620260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801720260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN801820260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN802420260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN802520260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN802620260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN802720260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN802920260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN803220260701	TIMESTAMP' 2026-07-02 00:00:00'
SYS_SU20260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN810220260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN810320260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN810420260701	TIMESTAMP' 2026-07-02 00:00:00'
CSQATESTCHAIN810520260701	TIMESTAMP' 2026-07-02 00:00:00'
CUMBERLAND2PHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
CUMBERLANDPHARMACY20260701	TIMESTAMP' 2026-07-02 00:00:00'
REDCROSSPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
REDHOOKDRUGSTORE20260702	TIMESTAMP' 2026-07-03 00:00:00'
ROGERSVILLEPHARMACYLLC20260702	TIMESTAMP' 2026-07-03 00:00:00'
RXCOM20260702	TIMESTAMP' 2026-07-03 00:00:00'
SAFEWAY20260702	TIMESTAMP' 2026-07-03 00:00:00'
SAFEWAYHAGGEN20260702	TIMESTAMP' 2026-07-03 00:00:00'
SAMSCLUB20260702	TIMESTAMP' 2026-07-03 00:00:00'
SARALANDPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
SAUGERTIESPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
SAVEONDRUGS20260702	TIMESTAMP' 2026-07-03 00:00:00'
SAVMRT20260702	TIMESTAMP' 2026-07-03 00:00:00'
SELAUTOCHAIN555520260702	TIMESTAMP' 2026-07-03 00:00:00'
SETONMEDICALMANAGEMENT20260702	TIMESTAMP' 2026-07-03 00:00:00'
SHOPKO20260702	TIMESTAMP' 2026-07-03 00:00:00'
SMITHSTREETPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
SPRVAL20260702	TIMESTAMP' 2026-07-03 00:00:00'
STLUKE20260702	TIMESTAMP' 2026-07-03 00:00:00'
SULLIVANSPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
SUPERVALUINC20260702	TIMESTAMP' 2026-07-03 00:00:00'
TCUHEALTHCENTER20260702	TIMESTAMP' 2026-07-03 00:00:00'
THEPRESCRIPTIONSHOP20260702	TIMESTAMP' 2026-07-03 00:00:00'
TRANSI20260702	TIMESTAMP' 2026-07-03 00:00:00'
TRIUNITYPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
UNIONPACIFICRR20260702	TIMESTAMP' 2026-07-03 00:00:00'
UNITEDS20260702	TIMESTAMP' 2026-07-03 00:00:00'
VELOCE20260702	TIMESTAMP' 2026-07-03 00:00:00'
WALGREENSCO20260702	TIMESTAMP' 2026-07-03 00:00:00'
WEBSCR20260702	TIMESTAMP' 2026-07-03 00:00:00'
WEIS20260702	TIMESTAMP' 2026-07-03 00:00:00'
WENTWORTHDOUGLASS20260702	TIMESTAMP' 2026-07-03 00:00:00'
WESTBURY_PHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
WESTERNPHARMACYGROUP20260702	TIMESTAMP' 2026-07-03 00:00:00'
WESTMAIN20260702	TIMESTAMP' 2026-07-03 00:00:00'
WINNDIXIE20260702	TIMESTAMP' 2026-07-03 00:00:00'
YORKPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
DAHLS20260702	TIMESTAMP' 2026-07-03 00:00:00'
DANTESCHAIN803020260702	TIMESTAMP' 2026-07-03 00:00:00'
DARBYS20260702	TIMESTAMP' 2026-07-03 00:00:00'
DERMSERVLLC20260702	TIMESTAMP' 2026-07-03 00:00:00'
DOUGHERTYSPHARMACYINC20260702	TIMESTAMP' 2026-07-03 00:00:00'
DUMMY20260702	TIMESTAMP' 2026-07-03 00:00:00'
EAGLESCRIPTSAPOTHECARY20260702	TIMESTAMP' 2026-07-03 00:00:00'
ECOM20260702	TIMESTAMP' 2026-07-03 00:00:00'
EHRCC20260702	TIMESTAMP' 2026-07-03 00:00:00'
EISNERMEDICAL20260702	TIMESTAMP' 2026-07-03 00:00:00'
ENTERPRISEBICHAIN20260702	TIMESTAMP' 2026-07-03 00:00:00'
EPSDEV707720260702	TIMESTAMP' 2026-07-03 00:00:00'
EXPRESSRX20260702	TIMESTAMP' 2026-07-03 00:00:00'
FLEXCAREPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
FREDS20260702	TIMESTAMP' 2026-07-03 00:00:00'
FRESENIUSMEDICALCARE20260702	TIMESTAMP' 2026-07-03 00:00:00'
FRUTH20260702	TIMESTAMP' 2026-07-03 00:00:00'
GEAGLE20260702	TIMESTAMP' 2026-07-03 00:00:00'
GELSONSMARKETS20260702	TIMESTAMP' 2026-07-03 00:00:00'
GENRXCORPORATION20260702	TIMESTAMP' 2026-07-03 00:00:00'
GIANTEAGLETRNRXTESTING20260702	TIMESTAMP' 2026-07-03 00:00:00'
GILLETTE20260702	TIMESTAMP' 2026-07-03 00:00:00'
GRUBBSPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
GUNDER20260702	TIMESTAMP' 2026-07-03 00:00:00'
GUNDERSENDEGENBERGLUND20260702	TIMESTAMP' 2026-07-03 00:00:00'
HAGGEN20260702	TIMESTAMP' 2026-07-03 00:00:00'
HANNAF20260702	TIMESTAMP' 2026-07-03 00:00:00'
HEALTHSCRIPTS20260702	TIMESTAMP' 2026-07-03 00:00:00'
HOMETOWNSUPERMARKETS20260702	TIMESTAMP' 2026-07-03 00:00:00'
INDIANA_UNIVERSITY_HEA20260702	TIMESTAMP' 2026-07-03 00:00:00'
JACKSONPACEPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
JERRYSCHAIN803320260702	TIMESTAMP' 2026-07-03 00:00:00'
KELLERAPOTHECARY20260702	TIMESTAMP' 2026-07-03 00:00:00'
KENMOREPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
KINSLEYDRUG20260702	TIMESTAMP' 2026-07-03 00:00:00'
KMART20260702	TIMESTAMP' 2026-07-03 00:00:00'
LAURELHEIGHTSPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
LILYSCHAIN803420260702	TIMESTAMP' 2026-07-03 00:00:00'
LINDENWOODDRUG20260702	TIMESTAMP' 2026-07-03 00:00:00'
LITTLECREEKDRUGSMITH20260702	TIMESTAMP' 2026-07-03 00:00:00'
LITTLECREEKDRUGSOUTH20260702	TIMESTAMP' 2026-07-03 00:00:00'
LONEST20260702	TIMESTAMP' 2026-07-03 00:00:00'
LOWELL20260702	TIMESTAMP' 2026-07-03 00:00:00'
LUNDSBY20260702	TIMESTAMP' 2026-07-03 00:00:00'
MEDI20260702	TIMESTAMP' 2026-07-03 00:00:00'
MEDICINECHESTPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
MEDSHP20260702	TIMESTAMP' 2026-07-03 00:00:00'
MEIJER20260702	TIMESTAMP' 2026-07-03 00:00:00'
MOBIMEDSINC20260702	TIMESTAMP' 2026-07-03 00:00:00'
NAMBEDRUGSLOSALAMOS20260702	TIMESTAMP' 2026-07-03 00:00:00'
NEIGHBORHOODHEALTHCARE20260702	TIMESTAMP' 2026-07-03 00:00:00'
NEKOSDEDRICKSPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
OTHER20260702	TIMESTAMP' 2026-07-03 00:00:00'
OUTRIGGERS20260702	TIMESTAMP' 2026-07-03 00:00:00'
PCHS20260702	TIMESTAMP' 2026-07-03 00:00:00'
PDXQA400020260702	TIMESTAMP' 2026-07-03 00:00:00'
PDXQA500020260702	TIMESTAMP' 2026-07-03 00:00:00'
PERFORMANCECHAIN200020260702	TIMESTAMP' 2026-07-03 00:00:00'
PHARMACA20260702	TIMESTAMP' 2026-07-03 00:00:00'
PHARMACARE20260702	TIMESTAMP' 2026-07-03 00:00:00'
PHARMACYARTS20260702	TIMESTAMP' 2026-07-03 00:00:00'
PHILSPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
PRIMARYHEALTHCARE20260702	TIMESTAMP' 2026-07-03 00:00:00'
PRIMEMARTPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
ACMEHQ20260702	TIMESTAMP' 2026-07-03 00:00:00'
AKINSDRUGSTORE20260702	TIMESTAMP' 2026-07-03 00:00:00'
ALBERT20260702	TIMESTAMP' 2026-07-03 00:00:00'
ALBSAFEWAY20260702	TIMESTAMP' 2026-07-03 00:00:00'
AMBULATORYCARE20260702	TIMESTAMP' 2026-07-03 00:00:00'
AMSLERPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
ANDOVERAPOTHECARY20260702	TIMESTAMP' 2026-07-03 00:00:00'
APOTHERCARY20260702	TIMESTAMP' 2026-07-03 00:00:00'
ARCHQACHAIN600020260702	TIMESTAMP' 2026-07-03 00:00:00'
ARUNDELPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
AVELLA20260702	TIMESTAMP' 2026-07-03 00:00:00'
BEST20260702	TIMESTAMP' 2026-07-03 00:00:00'
BOICEVILLEPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
BURKLOW20260702	TIMESTAMP' 2026-07-03 00:00:00'
CACTUSDRUG20260702	TIMESTAMP' 2026-07-03 00:00:00'
CANOHEALTH20260702	TIMESTAMP' 2026-07-03 00:00:00'
CAREMEDPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
CARERXOFFSHORE20260702	TIMESTAMP' 2026-07-03 00:00:00'
CENTRALVALLEYMEDICAL20260702	TIMESTAMP' 2026-07-03 00:00:00'
CIRCLE_RXINC20260702	TIMESTAMP' 2026-07-03 00:00:00'
COLUMBIAVALLEY20260702	TIMESTAMP' 2026-07-03 00:00:00'
COSTCO20260702	TIMESTAMP' 2026-07-03 00:00:00'
COSTCOWESTFARGOPHARM20260702	TIMESTAMP' 2026-07-03 00:00:00'
COVANCEPHARMACY20260702	TIMESTAMP' 2026-07-03 00:00:00'
CROSSCHAIN120260702	TIMESTAMP' 2026-07-03 00:00:00'
CROSSCHAIN220260702	TIMESTAMP' 2026-07-03 00:00:00'
CROSSCHAIN320260702	TIMESTAMP' 2026-07-03 00:00:00'
CROSSCHAIN420260702	TIMESTAMP' 2026-07-03 00:00:00'
CROSSCHAINPDXSH0520260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN700220260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN700720260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN701020260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN800020260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN800120260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN800220260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN800320260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN800420260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN800520260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN800620260702	TIMESTAMP' 2026-07-03 00:00:00'
CSQATESTCHAIN800720260702	TIMESTAMP' 2026-07-03 00:00:00'
